iter,t,j,evidence_class,evidence_is_onehot
,384,1,0,True
,384,2,0,True
,384,3,0,True
,385,0,0,True
,385,1,0,True
,385,2,0,True
,385,3,0,True
,386,0,0,True
,386,1,0,True
,386,2,0,True
,386,3,0,True
,387,0,0,True
,387,1,0,True
,387,2,0,True
,387,3,0,True
,388,0,0,True
,388,1,0,True
,388,2,0,True
,388,3,0,True
,389,0,0,True
,389,1,0,True
,389,2,0,True
,389,3,0,True
,390,0,0,True
,390,1,0,True
,390,2,0,True
,390,3,0,True
,391,0,0,True
,391,1,0,True
,391,2,0,True
,391,3,0,True
,392,0,0,True
,392,1,0,True
,392,2,0,True
,392,3,0,True
,393,0,0,True
,393,1,0,True
,393,2,0,True
,393,3,0,True
,394,0,0,True
,394,1,0,True
,394,2,0,True
,394,3,0,True
,395,0,0,True
,395,1,0,True
,395,2,0,True
,395,3,0,True
,396,0,0,True
,396,1,0,True
,396,2,0,True
,396,3,0,True
,397,0,0,True
,397,1,0,True
,397,2,0,True
,397,3,0,True
,398,0,0,True
,398,1,0,True
,398,2,0,True
,398,3,0,True
,399,0,0,True
,399,1,0,True
,399,2,0,True
,399,3,0,True
,400,0,0,True
,400,1,0,True
,400,2,0,True
,400,3,0,True
,401,0,0,True
,401,1,0,True
,401,2,0,True
,401,3,0,True
,402,0,0,True
,402,1,0,True
,402,2,0,True
,402,3,0,True
,403,0,0,True
,403,1,0,True
,403,2,0,True
,403,3,0,True
,404,0,0,True
,404,1,0,True
,404,2,0,True
,404,3,0,True
,405,0,0,True
,405,1,0,True
,405,2,0,True
,405,3,0,True
,406,0,0,True
,406,1,0,True
,406,2,0,True
,406,3,0,True
,407,0,0,True
,407,1,0,True
,407,2,0,True
,407,3,0,True
,408,0,0,True
,408,1,0,True
,408,2,0,True
,408,3,0,True
,409,0,0,True
,409,1,0,True
,409,2,0,True
,409,3,0,True
,410,0,0,True
,410,1,0,True
,410,2,0,True
,410,3,0,True
,411,0,0,True
,411,1,0,True
,411,2,0,True
,411,3,0,True
,412,0,0,True
,412,1,0,True
,412,2,0,True
,412,3,0,True
,413,0,0,True
,413,1,0,True
,413,2,0,True
,413,3,0,True
,414,0,0,True
,414,1,0,True
,414,2,0,True
,414,3,0,True
,415,0,0,True
,415,1,0,True
,415,2,0,True
,415,3,0,True
,416,0,0,True
,416,1,0,True
,416,2,0,True
,416,3,0,True
,417,0,0,True
,417,1,0,True
,417,2,0,True
,417,3,0,True
,418,0,0,True
,418,1,0,True
,418,2,0,True
,418,3,0,True
,419,0,0,True
,419,1,0,True
,419,2,0,True
,419,3,0,True
,420,0,0,True
,420,1,0,True
,420,2,0,True
,420,3,0,True
,421,0,0,True
,421,1,0,True
,421,2,0,True
,421,3,0,True
,422,0,0,True
,422,1,0,True
,422,2,0,True
,422,3,0,True
,423,0,0,True
,423,1,0,True
,423,2,0,True
,423,3,0,True
,424,0,0,True
,424,1,0,True
,424,2,0,True
,424,3,0,True
,425,0,0,True
,425,1,0,True
,425,2,0,True
,425,3,0,True
,426,0,0,True
,426,1,0,True
,426,2,0,True
,426,3,0,True
,427,0,0,True
,427,1,0,True
,427,2,0,True
,427,3,0,True
,428,0,0,True
,428,1,0,True
,428,2,0,True
,428,3,0,True
,429,0,0,True
,429,1,0,True
,429,2,0,True
,429,3,0,True
,430,0,0,True
,430,1,0,True
,430,2,0,True
,430,3,0,True
,431,0,0,True
,431,1,0,True
,431,2,0,True
,431,3,0,True
,432,0,0,True
,432,1,0,True
,432,2,0,True
,432,3,0,True
,433,0,0,True
,433,1,0,True
,433,2,0,True
,433,3,0,True
,434,0,0,True
,434,1,0,True
,434,2,0,True
,434,3,0,True
,435,0,0,True
,435,1,0,True
,435,2,0,True
,435,3,0,True
,436,0,0,True
,436,1,0,True
,436,2,0,True
,436,3,0,True
,437,0,0,True
,437,1,0,True
,437,2,0,True
,437,3,0,True
,438,0,0,True
,438,1,0,True
,438,2,0,True
,438,3,0,True
,439,0,0,True
,439,1,0,True
,439,2,0,True
,439,3,0,True
,440,0,0,True
,440,1,0,True
,440,2,0,True
,440,3,0,True
,441,0,0,True
,441,1,0,True
,441,2,0,True
,441,3,0,True
,442,0,0,True
,442,1,0,True
,442,2,0,True
,442,3,0,True
,443,0,0,True
,443,1,0,True
,443,2,0,True
,443,3,0,True
,444,0,0,True
,444,1,0,True
,444,2,0,True
,444,3,0,True
,445,0,0,True
,445,1,0,True
,445,2,0,True
,445,3,0,True
,446,0,0,True
,446,1,0,True
,446,2,0,True
,446,3,0,True
,447,0,0,True
,447,1,0,True
,447,2,0,True
,447,3,0,True
,448,0,0,True
,448,1,0,True
,448,2,0,True
,448,3,0,True
,449,0,0,True
,449,1,0,True
,449,2,0,True
,449,3,0,True
,450,0,0,True
,450,1,0,True
,450,2,0,True
,450,3,0,True
,451,0,0,True
,451,1,0,True
,451,2,0,True
,451,3,0,True
,452,0,0,True
,452,1,0,True
,452,2,0,True
,452,3,0,True
,453,0,0,True
,453,1,0,True
,453,2,0,True
,453,3,0,True
,454,0,0,True
,454,1,0,True
,454,2,0,True
,454,3,0,True
,455,0,0,True
,455,1,0,True
,455,2,0,True
,455,3,0,True
,456,0,0,True
,456,1,0,True
,456,2,0,True
,456,3,0,True
,457,0,0,True
,457,1,0,True
,457,2,0,True
,457,3,2,True
,458,0,0,True
,458,1,2,True
,458,2,0,True
,458,3,0,True
,459,0,0,True
,459,1,0,True
,459,2,2,True
,459,3,0,True
,460,0,2,True
,460,1,0,True
,460,2,0,True
,460,3,0,True
,461,0,0,True
,461,1,0,True
,461,2,0,True
,461,3,0,True
,462,0,0,True
,462,1,0,True
,462,2,0,True
,462,3,0,True
,463,0,0,True
,463,1,0,True
,463,2,0,True
,463,3,2,True
,464,0,0,True
,464,1,0,True
,464,2,0,True
,464,3,0,True
,465,0,0,True
,465,1,0,True
,465,2,0,True
,465,3,0,True
,466,0,0,True
,466,1,0,True
,466,2,0,True
,466,3,2,True
,467,0,2,True
,467,1,0,True
,467,2,0,True
,467,3,0,True
,468,0,0,True
,468,1,0,True
,468,2,0,True
,468,3,0,True
,469,0,0,True
,469,1,0,True
,469,2,0,True
,469,3,0,True
,470,0,0,True
,470,1,0,True
,470,2,0,True
,470,3,0,True
,471,0,0,True
,471,1,0,True
,471,2,0,True
,471,3,0,True
,472,0,0,True
,472,1,0,True
,472,2,0,True
,472,3,0,True
,473,0,0,True
,473,1,0,True
,473,2,0,True
,473,3,2,True
,474,0,0,True
,474,1,2,True
,474,2,0,True
,474,3,0,True
,475,0,0,True
,475,1,0,True
,475,2,0,True
,475,3,2,True
,476,0,0,True
,476,1,2,True
,476,2,0,True
,476,3,0,True
,477,0,0,True
,477,1,0,True
,477,2,0,True
,477,3,2,True
,478,0,0,True
,478,1,0,True
,478,2,0,True
,478,3,0,True
,479,0,0,True
,479,1,0,True
,479,2,0,True
,479,3,0,True
,480,0,0,True
,480,1,0,True
,480,2,0,True
,480,3,0,True
,481,0,0,True
,481,1,0,True
,481,2,0,True
,481,3,0,True
,482,0,0,True
,482,1,0,True
,482,2,0,True
,482,3,0,True
,483,0,0,True
,483,1,0,True
,483,2,0,True
,483,3,0,True
,484,0,0,True
,484,1,0,True
,484,2,0,True
,484,3,0,True
,485,0,0,True
,485,1,0,True
,485,2,0,True
,485,3,0,True
,486,0,0,True
,486,1,0,True
,486,2,0,True
,486,3,0,True
,487,0,0,True
,487,1,0,True
,487,2,0,True
,487,3,0,True
,488,0,0,True
,488,1,0,True
,488,2,0,True
,488,3,0,True
,489,0,0,True
,489,1,0,True
,489,2,0,True
,489,3,0,True
,490,0,0,True
,490,1,0,True
,490,2,0,True
,490,3,0,True
,491,0,0,True
,491,1,0,True
,491,2,0,True
,491,3,0,True
,492,0,0,True
,492,1,0,True
,492,2,0,True
,492,3,0,True
,493,0,0,True
,493,1,0,True
,493,2,0,True
,493,3,0,True
,494,0,0,True
,494,1,0,True
,494,2,0,True
,494,3,0,True
,495,0,0,True
,495,1,0,True
,495,2,0,True
,495,3,0,True
,496,0,0,True
,496,1,0,True
,496,2,0,True
,496,3,0,True
,497,0,0,True
,497,1,0,True
,497,2,0,True
,497,3,0,True
,498,0,0,True
,498,1,0,True
,498,2,0,True
,498,3,0,True
,499,0,0,True
,499,1,0,True
,499,2,1,True
,499,3,0,True
,500,0,0,True
,500,1,2,True
,500,2,0,True
,500,3,0,True
,501,0,2,True
,501,1,0,True
,501,2,0,True
,501,3,0,True
,502,0,0,True
,502,1,0,True
,502,2,0,True
,502,3,0,True
,503,0,0,True
,503,1,0,True
,503,2,0,True
,503,3,0,True
,504,0,0,True
,504,1,0,True
,504,2,0,True
,504,3,0,True
,505,0,0,True
,505,1,0,True
,505,2,0,True
,505,3,0,True
,506,0,0,True
,506,1,0,True
,506,2,0,True
,506,3,0,True
,507,0,0,True
,507,1,0,True
,507,2,0,True
,507,3,0,True
,508,0,0,True
,508,1,0,True
,508,2,0,True
,508,3,0,True
,509,0,0,True
,509,1,0,True
,509,2,0,True
,509,3,0,True
,510,0,0,True
,510,1,0,True
,510,2,0,True
,510,3,0,True
,511,0,0,True
,511,1,0,True
,511,2,0,True
,511,3,0,True
,512,0,0,True
,512,1,0,True
,512,2,0,True
,512,3,0,True
,513,0,0,True
,513,1,0,True
,513,2,0,True
,513,3,0,True
,514,0,0,True
,514,1,4,True
,514,2,0,True
,514,3,0,True
,515,0,0,True
,515,1,0,True
,515,2,0,True
,515,3,3,True
,516,0,0,True
,516,1,2,True
,516,2,0,True
,516,3,0,True
,517,0,0,True
,517,1,0,True
,517,2,0,True
,517,3,0,True
,518,0,0,True
,518,1,0,True
,518,2,0,True
,518,3,0,True
,519,0,0,True
,519,1,0,True
,519,2,0,True
,519,3,0,True
,520,0,2,True
,520,1,0,True
,520,2,0,True
,520,3,0,True
,521,0,0,True
,521,1,0,True
,521,2,0,True
,521,3,0,True
,522,0,0,True
,522,1,3,True
,522,2,0,True
,522,3,0,True
,523,0,3,True
,523,1,0,True
,523,2,0,True
,523,3,0,True
,524,0,0,True
,524,1,3,True
,524,2,0,True
,524,3,0,True
,525,0,3,True
,525,1,0,True
,525,2,0,True
,525,3,0,True
,526,0,0,True
,526,1,0,True
,526,2,0,True
,526,3,0,True
,527,0,3,True
,527,1,0,True
,527,2,0,True
,527,3,0,True
,528,0,0,True
,528,1,3,True
,528,2,0,True
,528,3,0,True
,529,0,0,True
,529,1,0,True
,529,2,0,True
,529,3,0,True
,530,0,0,True
,530,1,0,True
,530,2,0,True
,530,3,0,True
,531,0,0,True
,531,1,0,True
,531,2,0,True
,531,3,0,True
,532,0,0,True
,532,1,0,True
,532,2,0,True
,532,3,0,True
,533,0,0,True
,533,1,0,True
,533,2,0,True
,533,3,0,True
,534,0,0,True
,534,1,0,True
,534,2,0,True
,534,3,0,True
,535,0,0,True
,535,1,0,True
,535,2,0,True
,535,3,0,True
,536,0,0,True
,536,1,0,True
,536,2,0,True
,536,3,0,True
,537,0,0,True
,537,1,0,True
,537,2,0,True
,537,3,2,True
,538,0,0,True
,538,1,0,True
,538,2,0,True
,538,3,0,True
,539,0,0,True
,539,1,0,True
,539,2,0,True
,539,3,0,True
,540,0,0,True
,540,1,0,True
,540,2,0,True
,540,3,0,True
,541,0,0,True
,541,1,2,True
,541,2,0,True
,541,3,0,True
,542,0,0,True
,542,1,0,True
,542,2,0,True
,542,3,0,True
,543,0,0,True
,543,1,0,True
,543,2,0,True
,543,3,0,True
,544,0,0,True
,544,1,2,True
,544,2,0,True
,544,3,0,True
,545,0,0,True
,545,1,0,True
,545,2,0,True
,545,3,0,True
,546,0,0,True
,546,1,0,True
,546,2,0,True
,546,3,0,True
,547,0,0,True
,547,1,0,True
,547,2,0,True
,547,3,0,True
,548,0,0,True
,548,1,2,True
,548,2,0,True
,548,3,0,True
,549,0,0,True
,549,1,0,True
,549,2,0,True
,549,3,0,True
,550,0,0,True
,550,1,0,True
,550,2,0,True
,550,3,0,True
,551,0,0,True
,551,1,2,True
,551,2,0,True
,551,3,0,True
,552,0,0,True
,552,1,0,True
,552,2,0,True
,552,3,0,True
,553,0,0,True
,553,1,0,True
,553,2,0,True
,553,3,0,True
,554,0,0,True
,554,1,0,True
,554,2,0,True
,554,3,0,True
,555,0,0,True
,555,1,0,True
,555,2,0,True
,555,3,3,True
,556,0,0,True
,556,1,0,True
,556,2,0,True
,556,3,0,True
,557,0,0,True
,557,1,0,True
,557,2,0,True
,557,3,0,True
,558,0,0,True
,558,1,0,True
,558,2,0,True
,558,3,2,True
,559,0,0,True
,559,1,0,True
,559,2,0,True
,559,3,0,True
,560,0,0,True
,560,1,0,True
,560,2,0,True
,560,3,0,True
,561,0,0,True
,561,1,0,True
,561,2,0,True
,561,3,0,True
,562,0,2,True
,562,1,0,True
,562,2,0,True
,562,3,0,True
,563,0,0,True
,563,1,0,True
,563,2,0,True
,563,3,0,True
,564,0,0,True
,564,1,0,True
,564,2,0,True
,564,3,0,True
,565,0,0,True
,565,1,0,True
,565,2,0,True
,565,3,0,True
,566,0,0,True
,566,1,0,True
,566,2,0,True
,566,3,0,True
,567,0,0,True
,567,1,0,True
,567,2,0,True
,567,3,0,True
,568,0,0,True
,568,1,0,True
,568,2,0,True
,568,3,0,True
,569,0,0,True
,569,1,0,True
,569,2,0,True
,569,3,0,True
,570,0,0,True
,570,1,0,True
,570,2,0,True
,570,3,0,True
,571,0,0,True
,571,1,0,True
,571,2,0,True
,571,3,0,True
,572,0,0,True
,572,1,0,True
,572,2,0,True
,572,3,0,True
,573,0,0,True
,573,1,0,True
,573,2,0,True
,573,3,0,True
,574,0,0,True
,574,1,0,True
,574,2,0,True
,574,3,0,True
,575,0,0,True
,575,1,0,True
,575,2,0,True
,575,3,0,True
,576,0,0,True
,576,1,0,True
,576,2,0,True
,576,3,0,True
,577,0,0,True
,577,1,0,True
,577,2,0,True
,577,3,0,True
,578,0,0,True
,578,1,0,True
,578,2,0,True
,578,3,0,True
,579,0,0,True
,579,1,0,True
,579,2,0,True
,579,3,0,True
,580,0,0,True
,580,1,0,True
,580,2,0,True
,580,3,0,True
,581,0,0,True
,581,1,0,True
,581,2,0,True
,581,3,0,True
,582,0,0,True
,582,1,0,True
,582,2,0,True
,582,3,0,True
,583,0,0,True
,583,1,0,True
,583,2,0,True
,583,3,0,True
,584,0,0,True
,584,1,0,True
,584,2,0,True
,584,3,0,True
,585,0,0,True
,585,1,0,True
,585,2,0,True
,585,3,0,True
,586,0,0,True
,586,1,0,True
,586,2,0,True
,586,3,0,True
,587,0,0,True
,587,1,0,True
,587,2,0,True
,587,3,0,True
,588,0,0,True
,588,1,0,True
,588,2,0,True
,588,3,0,True
,589,0,0,True
,589,1,0,True
,589,2,0,True
,589,3,0,True
,590,0,0,True
,590,1,0,True
,590,2,0,True
,590,3,0,True
,591,0,2,True
,591,1,0,True
,591,2,0,True
,591,3,0,True
,592,0,0,True
,592,1,0,True
,592,2,0,True
,592,3,0,True
,593,0,0,True
,593,1,0,True
,593,2,0,True
,593,3,0,True
,594,0,0,True
,594,1,0,True
,594,2,0,True
,594,3,0,True
,595,0,0,True
,595,1,0,True
,595,2,0,True
,595,3,0,True
,596,0,2,True
,596,1,0,True
,596,2,0,True
,596,3,0,True
,597,0,0,True
,597,1,0,True
,597,2,0,True
,597,3,0,True
,598,0,2,True
,598,1,0,True
,598,2,0,True
,598,3,0,True
,599,0,0,True
,599,1,0,True
,599,2,0,True
,599,3,2,True
,600,0,0,True
,600,1,0,True
,600,2,2,True
,600,3,0,True
,601,0,0,True
,601,1,0,True
,601,2,0,True
,601,3,0,True
,602,0,0,True
,602,1,0,True
,602,2,0,True
,602,3,0,True
,603,0,0,True
,603,1,0,True
,603,2,0,True
,603,3,0,True
,604,0,0,True
,604,1,0,True
,604,2,0,True
,604,3,0,True
,605,0,0,True
,605,1,0,True
,605,2,0,True
,605,3,0,True
,606,0,0,True
,606,1,0,True
,606,2,0,True
,606,3,0,True
,607,0,0,True
,607,1,0,True
,607,2,0,True
,607,3,0,True
,608,0,0,True
,608,1,0,True
,608,2,0,True
,608,3,0,True
,609,0,0,True
,609,1,0,True
,609,2,0,True
,609,3,0,True
,610,0,0,True
,610,1,0,True
,610,2,0,True
,610,3,0,True
,611,0,0,True
,611,1,0,True
,611,2,0,True
,611,3,0,True
,612,0,0,True
,612,1,0,True
,612,2,0,True
,612,3,0,True
,613,0,0,True
,613,1,0,True
,613,2,0,True
,613,3,0,True
,614,0,0,True
,614,1,0,True
,614,2,0,True
,614,3,0,True
,615,0,0,True
,615,1,0,True
,615,2,0,True
,615,3,0,True
,616,0,0,True
,616,1,0,True
,616,2,0,True
,616,3,0,True
,617,0,0,True
,617,1,0,True
,617,2,0,True
,617,3,0,True
,618,0,0,True
,618,1,0,True
,618,2,0,True
,618,3,0,True
,619,0,0,True
,619,1,0,True
,619,2,0,True
,619,3,0,True
,620,0,0,True
,620,1,0,True
,620,2,0,True
,620,3,0,True
,621,0,0,True
,621,1,0,True
,621,2,0,True
,621,3,0,True
,622,0,0,True
,622,1,0,True
,622,2,0,True
,622,3,0,True
,623,0,0,True
,623,1,0,True
,623,2,0,True
,623,3,0,True
,624,0,0,True
,624,1,0,True
,624,2,0,True
,624,3,0,True
,625,0,0,True
,625,1,0,True
,625,2,0,True
,625,3,0,True
,626,0,0,True
,626,1,0,True
,626,2,0,True
,626,3,0,True
,627,0,0,True
,627,1,0,True
,627,2,0,True
,627,3,0,True
,628,0,0,True
,628,1,0,True
,628,2,0,True
,628,3,0,True
,629,0,0,True
,629,1,0,True
,629,2,0,True
,629,3,0,True
,630,0,0,True
,630,1,0,True
,630,2,0,True
,630,3,0,True
,631,0,0,True
,631,1,0,True
,631,2,0,True
,631,3,0,True
,632,0,0,True
,632,1,0,True
,632,2,0,True
,632,3,0,True
,633,0,0,True
,633,1,0,True
,633,2,0,True
,633,3,0,True
,634,0,0,True
,634,1,0,True
,634,2,0,True
,634,3,0,True
,635,0,0,True
,635,1,0,True
,635,2,0,True
,635,3,0,True
,636,0,0,True
,636,1,0,True
,636,2,0,True
,636,3,0,True
,637,0,0,True
,637,1,0,True
,637,2,0,True
,637,3,0,True
,638,0,0,True
,638,1,0,True
,638,2,0,True
,638,3,0,True
,639,0,0,True
,639,1,0,True
,639,2,0,True
,639,3,0,True
,640,0,0,True
,640,1,0,True
,640,2,0,True
,640,3,0,True
,641,0,0,True
,641,1,0,True
,641,2,0,True
,641,3,0,True
,642,0,0,True
,642,1,0,True
,642,2,0,True
,642,3,0,True
,643,0,0,True
,643,1,0,True
,643,2,0,True
,643,3,0,True
,644,0,0,True
,644,1,0,True
,644,2,0,True
,644,3,0,True
,645,0,0,True
,645,1,0,True
,645,2,0,True
,645,3,0,True
,646,0,0,True
,646,1,0,True
,646,2,0,True
,646,3,0,True
,647,0,0,True
,647,1,0,True
,647,2,0,True
,647,3,0,True
,648,0,0,True
,648,1,0,True
,648,2,0,True
,648,3,0,True
,649,0,0,True
,649,1,0,True
,649,2,0,True
,649,3,0,True
,650,0,0,True
,650,1,0,True
,650,2,0,True
,650,3,0,True
,651,0,0,True
,651,1,0,True
,651,2,0,True
,651,3,0,True
,652,0,0,True
,652,1,0,True
,652,2,0,True
,652,3,0,True
,653,0,0,True
,653,1,0,True
,653,2,0,True
,653,3,0,True
,654,0,0,True
,654,1,0,True
,654,2,0,True
,654,3,0,True
,655,0,0,True
,655,1,0,True
,655,2,0,True
,655,3,0,True
,656,0,0,True
,656,1,0,True
,656,2,0,True
,656,3,0,True
,657,0,0,True
,657,1,0,True
,657,2,0,True
,657,3,0,True
,658,0,0,True
,658,1,0,True
,658,2,0,True
,658,3,0,True
,659,0,0,True
,659,1,0,True
,659,2,0,True
,659,3,0,True
,660,0,0,True
,660,1,0,True
,660,2,0,True
,660,3,0,True
,661,0,0,True
,661,1,0,True
,661,2,0,True
,661,3,0,True
,662,0,0,True
,662,1,0,True
,662,2,0,True
,662,3,0,True
,663,0,0,True
,663,1,0,True
,663,2,0,True
,663,3,0,True
,664,0,0,True
,664,1,0,True
,664,2,0,True
,664,3,0,True
,665,0,0,True
,665,1,0,True
,665,2,0,True
,665,3,0,True
,666,0,0,True
,666,1,0,True
,666,2,0,True
,666,3,0,True
,667,0,0,True
,667,1,0,True
,667,2,0,True
,667,3,0,True
,668,0,0,True
,668,1,0,True
,668,2,0,True
,668,3,0,True
,669,0,0,True
,669,1,0,True
,669,2,0,True
,669,3,3,True
,670,0,0,True
,670,1,0,True
,670,2,0,True
,670,3,0,True
,671,0,0,True
,671,1,0,True
,671,2,0,True
,671,3,0,True
,672,0,0,True
,672,1,0,True
,672,2,0,True
,672,3,0,True
,673,0,0,True
,673,1,0,True
,673,2,0,True
,673,3,0,True
,674,0,0,True
,674,1,0,True
,674,2,0,True
,674,3,0,True
,675,0,0,True
,675,1,0,True
,675,2,0,True
,675,3,0,True
,676,0,0,True
,676,1,0,True
,676,2,0,True
,676,3,0,True
,677,0,0,True
,677,1,0,True
,677,2,0,True
,677,3,0,True
,678,0,0,True
,678,1,0,True
,678,2,0,True
,678,3,0,True
,679,0,0,True
,679,1,0,True
,679,2,0,True
,679,3,0,True
,680,0,0,True
,680,1,0,True
,680,2,0,True
,680,3,0,True
,681,0,0,True
,681,1,0,True
,681,2,0,True
,681,3,0,True
,682,0,0,True
,682,1,0,True
,682,2,0,True
,682,3,0,True
,683,0,0,True
,683,1,0,True
,683,2,0,True
,683,3,0,True
,684,0,0,True
,684,1,0,True
,684,2,0,True
,684,3,0,True
,685,0,0,True
,685,1,0,True
,685,2,0,True
,685,3,0,True
,686,0,0,True
,686,1,0,True
,686,2,0,True
,686,3,0,True
,687,0,0,True
,687,1,0,True
,687,2,0,True
,687,3,0,True
,688,0,0,True
,688,1,0,True
,688,2,0,True
,688,3,0,True
,689,0,0,True
,689,1,0,True
,689,2,0,True
,689,3,0,True
,690,0,0,True
,690,1,0,True
,690,2,0,True
,690,3,0,True
,691,0,0,True
,691,1,0,True
,691,2,0,True
,691,3,0,True
,692,0,0,True
,692,1,0,True
,692,2,0,True
,692,3,0,True
,693,0,0,True
,693,1,0,True
,693,2,0,True
,693,3,0,True
,694,0,0,True
,694,1,0,True
,694,2,0,True
,694,3,0,True
,695,0,0,True
,695,1,2,True
,695,2,0,True
,695,3,0,True
,696,0,0,True
,696,1,0,True
,696,2,0,True
,696,3,0,True
,697,0,0,True
,697,1,0,True
,697,2,0,True
,697,3,0,True
,698,0,0,True
,698,1,0,True
,698,2,0,True
,698,3,0,True
,699,0,0,True
,699,1,0,True
,699,2,0,True
,699,3,0,True
,700,0,0,True
,700,1,0,True
,700,2,0,True
,700,3,0,True
,701,0,0,True
,701,1,0,True
,701,2,0,True
,701,3,0,True
,702,0,0,True
,702,1,0,True
,702,2,0,True
,702,3,0,True
,703,0,0,True
,703,1,0,True
,703,2,0,True
,703,3,0,True
,704,0,0,True
,704,1,0,True
,704,2,0,True
,704,3,0,True
,705,0,0,True
,705,1,0,True
,705,2,0,True
,705,3,0,True
,706,0,0,True
,706,1,0,True
,706,2,0,True
,706,3,0,True
,707,0,0,True
,707,1,0,True
,707,2,0,True
,707,3,0,True
,708,0,0,True
,708,1,0,True
,708,2,0,True
,708,3,0,True
,709,0,0,True
,709,1,0,True
,709,2,0,True
,709,3,0,True
,710,0,0,True
,710,1,0,True
,710,2,0,True
,710,3,0,True
,711,0,0,True
,711,1,0,True
,711,2,0,True
,711,3,0,True
,712,0,0,True
,712,1,0,True
,712,2,0,True
,712,3,0,True
,713,0,0,True
,713,1,0,True
,713,2,0,True
,713,3,0,True
,714,0,0,True
,714,1,0,True
,714,2,0,True
,714,3,0,True
,715,0,0,True
,715,1,0,True
,715,2,0,True
,715,3,0,True
,716,0,0,True
,716,1,0,True
,716,2,0,True
,716,3,0,True
,717,0,0,True
,717,1,0,True
,717,2,0,True
,717,3,0,True
,718,0,0,True
,718,1,0,True
,718,2,0,True
,718,3,0,True
,719,0,0,True
,719,1,0,True
,719,2,0,True
,719,3,0,True
,720,0,0,True
,720,1,0,True
,720,2,0,True
,720,3,0,True
,721,0,0,True
,721,1,0,True
,721,2,0,True
,721,3,0,True
,722,0,0,True
,722,1,0,True
,722,2,0,True
,722,3,0,True
,723,0,0,True
,723,1,0,True
,723,2,0,True
,723,3,0,True
,724,0,0,True
,724,1,0,True
,724,2,0,True
,724,3,0,True
,725,0,0,True
,725,1,0,True
,725,2,0,True
,725,3,0,True
,726,0,0,True
,726,1,0,True
,726,2,0,True
,726,3,0,True
,727,0,0,True
,727,1,0,True
,727,2,2,True
,727,3,0,True
,728,0,0,True
,728,1,0,True
,728,2,0,True
,728,3,0,True
,729,0,0,True
,729,1,0,True
,729,2,0,True
,729,3,0,True
,730,0,0,True
,730,1,0,True
,730,2,0,True
,730,3,2,True
,731,0,0,True
,731,1,0,True
,731,2,2,True
,731,3,0,True
,732,0,0,True
,732,1,0,True
,732,2,0,True
,732,3,2,True
,733,0,0,True
,733,1,0,True
,733,2,2,True
,733,3,0,True
,734,0,0,True
,734,1,0,True
,734,2,0,True
,734,3,0,True
,735,0,0,True
,735,1,0,True
,735,2,0,True
,735,3,0,True
,736,0,0,True
,736,1,0,True
,736,2,0,True
,736,3,2,True
,737,0,0,True
,737,1,0,True
,737,2,0,True
,737,3,0,True
,738,0,0,True
,738,1,0,True
,738,2,0,True
,738,3,0,True
,739,0,0,True
,739,1,0,True
,739,2,0,True
,739,3,0,True
,740,0,0,True
,740,1,0,True
,740,2,0,True
,740,3,0,True
,741,0,0,True
,741,1,0,True
,741,2,0,True
,741,3,0,True
,742,0,0,True
,742,1,0,True
,742,2,0,True
,742,3,0,True
,743,0,0,True
,743,1,0,True
,743,2,0,True
,743,3,0,True
,744,0,0,True
,744,1,0,True
,744,2,0,True
,744,3,0,True
,745,0,0,True
,745,1,2,True
,745,2,0,True
,745,3,0,True
,746,0,0,True
,746,1,0,True
,746,2,0,True
,746,3,0,True
,747,0,0,True
,747,1,0,True
,747,2,0,True
,747,3,0,True
,748,0,2,True
,748,1,0,True
,748,2,0,True
,748,3,0,True
,749,0,0,True
,749,1,0,True
,749,2,0,True
,749,3,2,True
,750,0,2,True
,750,1,0,True
,750,2,0,True
,750,3,0,True
,751,0,0,True
,751,1,0,True
,751,2,0,True
,751,3,0,True
,752,0,0,True
,752,1,0,True
,752,2,0,True
,752,3,0,True
,753,0,0,True
,753,1,0,True
,753,2,0,True
,753,3,0,True
,754,0,0,True
,754,1,0,True
,754,2,0,True
,754,3,0,True
,755,0,0,True
,755,1,0,True
,755,2,0,True
,755,3,0,True
,756,0,0,True
,756,1,0,True
,756,2,0,True
,756,3,0,True
,757,0,0,True
,757,1,0,True
,757,2,0,True
,757,3,0,True
,758,0,0,True
,758,1,0,True
,758,2,0,True
,758,3,0,True
,759,0,0,True
,759,1,0,True
,759,2,0,True
,759,3,0,True
,760,0,0,True
,760,1,0,True
,760,2,0,True
,760,3,0,True
,761,0,0,True
,761,1,0,True
,761,2,0,True
,761,3,0,True
,762,0,0,True
,762,1,0,True
,762,2,0,True
,762,3,0,True
,763,0,0,True
,763,1,0,True
,763,2,0,True
,763,3,0,True
,764,0,0,True
,764,1,0,True
,764,2,0,True
,764,3,0,True
,765,0,0,True
,765,1,0,True
,765,2,0,True
,765,3,0,True
,766,0,0,True
,766,1,0,True
,766,2,0,True
,766,3,0,True
,767,0,0,True
,767,1,0,True
,767,2,0,True
,767,3,0,True
,768,0,0,True
,768,1,0,True
,768,2,0,True
,768,3,0,True
,769,0,0,True
,769,1,0,True
,769,2,0,True
,769,3,0,True
,770,0,0,True
,770,1,0,True
,770,2,0,True
,770,3,0,True
,771,0,0,True
,771,1,0,True
,771,2,0,True
,771,3,0,True
,772,0,0,True
,772,1,0,True
